,semiangle_cutoff,defocus,energy,max_iter,step_size,identical_slices_iter,slice_thicknesses,num_slices,NMSE
3057,30.0,61.0,297000.0,17.0,0.14,367.0,2.9,3.0,0.42465922236442566
3058,8.4,62.0,88000.0,19.0,0.12,38.0,22.8,27.0,0.5422616600990295
3059,17.0,147.0,84000.0,1.0,0.84,284.0,1.9,68.0,0.7039177417755127
3060,12.1,85.0,73000.0,3.0,0.59,479.0,12.9,44.0,0.7499437332153319
3061,14.0,136.0,190000.0,16.0,0.28,353.0,45.6,63.0,0.7035676836967468
3062,9.7,49.0,255000.0,8.0,0.22,68.0,44.1,98.0,0.9519829154014586
3063,18.5,123.0,256000.0,14.0,0.49,495.0,26.8,3.0,0.40693649649620056
3064,23.5,165.0,165000.0,12.0,0.31,47.0,49.3,46.0,0.7018625736236572
3065,20.8,37.0,50000.0,14.0,0.3,189.0,33.6,40.0,0.6962053179740906
3066,24.0,70.0,127000.0,9.0,0.81,302.0,42.2,37.0,0.4649145603179931
3067,28.3,35.0,51000.0,9.0,0.07,74.0,30.8,89.0,0.6679259538650513
3068,18.4,110.0,174000.0,7.0,0.9,58.0,37.1,81.0,0.6688955426216125
3069,26.6,17.0,186000.0,15.0,0.64,231.0,26.6,10.0,0.4482977390289307
3070,18.9,167.0,81000.0,9.0,0.92,420.0,11.0,4.0,0.45002421736717224
3071,18.0,42.0,216000.0,12.0,0.49,150.0,8.5,74.0,0.6217337846755981
3072,28.0,15.0,85000.0,13.0,0.22,440.0,1.5,16.0,0.4636492133140564
3073,12.6,153.0,35000.0,14.0,0.02,261.0,17.6,14.0,0.6515694260597229
3074,10.3,64.0,206000.0,19.0,0.53,215.0,42.9,34.0,0.6160615086555481
3075,10.8,129.0,144000.0,18.0,0.61,38.0,7.2,13.0,0.5010676980018616
3076,23.5,48.0,154000.0,6.0,0.09,122.0,36.3,27.0,0.4932552576065064
3077,7.2,12.0,142000.0,19.0,0.47,185.0,16.8,21.0,0.5637210011482239
3078,20.3,151.0,81000.0,20.0,0.03,467.0,6.4,13.0,0.4251897931098938
3079,27.8,119.0,217000.0,10.0,0.17,494.0,24.5,67.0,0.705531656742096
3080,9.8,122.0,51000.0,13.0,0.09,243.0,31.0,15.0,0.5734323263168335
3081,21.8,56.0,239000.0,13.0,0.22,345.0,42.8,32.0,0.4689642488956451
3082,23.4,13.0,50000.0,16.0,0.13,173.0,39.1,3.0,0.42220261693000793
3083,30.0,28.0,85000.0,11.0,0.08,416.0,17.7,24.0,0.553589940071106
3084,29.5,25.0,50000.0,6.0,0.1,155.0,49.5,9.0,0.592480480670929
3085,11.8,164.0,244000.0,6.0,0.65,180.0,14.7,65.0,0.8078739047050476
3086,8.1,189.0,185000.0,10.0,0.33,238.0,17.8,74.0,0.7724295258522034
3087,21.5,52.0,148000.0,17.0,0.57,330.0,41.0,29.0,0.4720589816570282
3088,13.5,39.0,184000.0,2.0,0.42,367.0,25.3,88.0,0.9995048642158508
3089,21.7,73.0,181000.0,1.0,0.6,179.0,17.8,58.0,0.5637332201004028
3090,14.7,149.0,232000.0,11.0,0.49,14.0,26.4,20.0,0.4623313546180725
3091,12.5,9.0,132000.0,17.0,0.27,83.0,23.2,5.0,0.4464547336101532
3092,25.6,99.0,244000.0,15.0,0.4,446.0,29.7,17.0,0.45034551620483404
3093,17.1,93.0,51000.0,12.0,0.3,260.0,12.3,1.0,0.4334786236286163
3094,8.6,192.0,81000.0,14.0,0.59,407.0,31.2,20.0,0.5190803408622742
3095,8.1,118.0,56000.0,1.0,0.69,423.0,41.7,15.0,1.412203311920166
3096,22.1,76.0,148000.0,19.0,0.28,229.0,24.7,5.0,0.3638967275619507
3097,22.9,64.0,151000.0,19.0,0.01,466.0,23.1,62.0,0.5002398490905762
3098,5.2,184.0,138000.0,9.0,0.34,94.0,17.3,36.0,0.6612144708633423
3099,26.2,188.0,158000.0,10.0,0.79,352.0,14.8,42.0,0.5490782260894775
3100,27.8,39.0,159000.0,17.0,0.36,57.0,23.1,79.0,0.5145006775856018
3101,12.8,48.0,148000.0,10.0,0.83,206.0,49.4,10.0,0.5173894166946411
3102,23.1,98.0,195000.0,7.0,0.44,449.0,22.0,62.0,0.46406009793281555
3103,27.5,182.0,165000.0,5.0,0.13,33.0,43.2,27.0,0.5627565383911133
3104,5.1,3.0,51000.0,9.0,0.64,222.0,9.5,12.0,0.49801564216613764
3105,9.7,126.0,261000.0,13.0,0.57,15.0,2.8,4.0,0.4420838057994843
3106,24.4,16.0,114000.0,18.0,0.94,484.0,35.9,24.0,0.8829216957092285
3107,22.9,76.0,88000.0,4.0,0.36,16.0,29.2,14.0,0.5889663100242615
3108,7.8,175.0,131000.0,16.0,0.33,308.0,39.3,32.0,0.5999036431312561
3109,19.1,96.0,244000.0,6.0,0.89,402.0,33.0,9.0,0.6755464673042297
3110,19.4,113.0,256000.0,19.0,0.13,324.0,43.5,5.0,0.3857022225856781
3111,28.1,148.0,177000.0,10.0,0.96,334.0,49.3,87.0,0.8143517971038818
3112,24.8,84.0,148000.0,1.0,0.81,247.0,47.0,2.0,0.6863808631896973
3113,24.7,51.0,272000.0,18.0,0.91,135.0,11.1,20.0,0.6251752972602844
3114,22.2,81.0,39000.0,10.0,0.23,375.0,33.5,12.0,0.43826645612716675
3115,26.9,57.0,280000.0,12.0,0.9,229.0,13.6,33.0,0.6018354892730713
3116,12.4,143.0,99000.0,17.0,0.98,272.0,47.4,38.0,0.5761358737945557
3117,4.4,95.0,264000.0,14.0,0.49,24.0,6.0,79.0,0.7110002636909485
3118,8.5,197.0,165000.0,6.0,0.55,44.0,27.7,17.0,0.6279173493385315
3119,6.0,63.0,31000.0,10.0,0.3,201.0,16.7,20.0,0.491199254989624
3120,22.4,94.0,261000.0,5.0,0.84,52.0,3.4,10.0,0.5043498277664185
3121,7.4,62.0,57000.0,19.0,0.86,446.0,1.4,5.0,0.4961852729320526
3122,16.9,18.0,232000.0,5.0,0.32,159.0,20.5,56.0,0.5291897058486938
3123,28.6,143.0,80000.0,19.0,0.54,251.0,12.8,14.0,0.443416565656662
3124,11.0,158.0,27000.0,10.0,0.36,271.0,36.1,74.0,0.5551615953445435
3125,28.2,139.0,268000.0,9.0,0.35,255.0,37.1,10.0,0.43638551235198975
3126,28.2,149.0,32000.0,10.0,0.25,277.0,27.0,55.0,0.724281370639801
3127,15.6,16.0,186000.0,20.0,0.42,221.0,38.8,33.0,0.697639524936676
3128,17.7,173.0,158000.0,20.0,0.83,325.0,28.5,22.0,0.48047128319740295
3129,23.5,7.0,85000.0,13.0,0.64,425.0,17.0,85.0,0.9505663514137268
3130,16.7,42.0,148000.0,12.0,0.27,110.0,2.1,6.0,0.42023545503616333
3131,14.3,96.0,186000.0,20.0,0.75,224.0,30.2,16.0,0.8002066612243652
3132,29.3,100.0,137000.0,4.0,0.08,245.0,39.3,21.0,0.6324936151504517
3133,25.4,125.0,153000.0,19.0,0.44,431.0,35.7,48.0,0.49420756101608276
3134,17.7,55.0,280000.0,2.0,0.28,203.0,30.0,11.0,0.6139262318611145
3135,2.0,154.0,232000.0,7.0,0.63,37.0,37.6,16.0,0.7302679419517517
3136,10.0,15.0,65000.0,15.0,0.32,118.0,28.5,57.0,0.5730007886886597
3137,17.0,28.0,70000.0,10.0,0.14,203.0,13.9,53.0,0.6500328779220581
3138,27.2,174.0,256000.0,7.0,0.58,290.0,48.6,13.0,0.4596941173076629
3139,29.4,95.0,18000.0,20.0,0.42,199.0,29.7,9.0,0.46543833613395685
3140,14.4,167.0,153000.0,18.0,0.51,405.0,29.5,29.0,0.5357381701469421
3141,24.2,126.0,158000.0,9.0,0.46,303.0,45.9,22.0,0.46069467067718506
3142,22.8,197.0,77000.0,8.0,0.53,123.0,6.8,3.0,0.44109740853309626
3143,26.1,119.0,212000.0,12.0,0.57,364.0,29.7,19.0,0.7062431573867798
3144,21.8,148.0,105000.0,7.0,0.66,480.0,33.5,9.0,0.42345172166824346
3145,3.6,198.0,283000.0,18.0,0.26,109.0,47.3,25.0,0.8068482279777527
3146,27.7,183.0,188000.0,13.0,0.68,404.0,19.0,25.0,0.46562567353248596
3147,4.8,143.0,56000.0,16.0,0.41,431.0,47.4,8.0,0.49250826239585876
3148,10.5,171.0,165000.0,17.0,0.35,75.0,13.9,43.0,0.5898252129554749
3149,22.1,99.0,249000.0,14.0,0.66,203.0,24.5,30.0,0.8003543615341187
3150,26.8,117.0,203000.0,15.0,0.95,137.0,42.2,11.0,0.4468944370746613
3151,19.4,111.0,88000.0,17.0,0.53,381.0,9.2,67.0,0.5728858709335327
3152,19.7,45.0,186000.0,9.0,0.87,220.0,33.9,71.0,0.5563949942588806
3153,14.1,113.0,215000.0,14.0,0.17,131.0,6.1,72.0,0.6476596593856812
3154,26.4,93.0,103000.0,10.0,0.31,244.0,16.0,26.0,0.6240383982658386
3155,25.4,108.0,51000.0,10.0,0.42,261.0,9.7,1.0,0.43129855394363403
3156,12.5,187.0,229000.0,15.0,0.77,470.0,11.0,65.0,0.6516841053962708
3157,26.0,30.0,48000.0,10.0,0.07,52.0,27.2,26.0,0.5162412524223328
3158,19.1,91.0,154000.0,2.0,0.88,100.0,2.6,32.0,0.9349241256713867
3159,10.6,1.0,186000.0,10.0,0.42,224.0,28.8,10.0,0.46002817153930664
3160,8.5,31.0,52000.0,8.0,0.33,285.0,2.7,26.0,0.5437288880348206
3161,17.0,48.0,88000.0,4.0,0.63,14.0,38.0,21.0,0.5330271124839783
3162,9.6,105.0,282000.0,14.0,0.04,403.0,34.6,5.0,0.7163968682289122
3163,26.4,66.0,163000.0,6.0,0.13,483.0,15.8,32.0,0.5840566158294678
3164,3.0,10.0,60000.0,10.0,0.45,141.0,48.0,35.0,0.5829821825027466
3165,15.5,144.0,158000.0,14.0,0.64,332.0,17.5,2.0,0.4301680326461792
3166,2.6,125.0,217000.0,18.0,0.87,68.0,19.8,19.0,0.664181649684906
3167,25.7,74.0,18000.0,17.0,0.32,221.0,33.6,1.0,0.4424959123134613
3168,28.8,142.0,35000.0,6.0,0.78,263.0,44.4,79.0,1.0
3169,29.8,124.0,114000.0,18.0,0.66,35.0,45.7,16.0,0.6897234320640564
3170,15.2,8.0,116000.0,18.0,0.93,249.0,7.6,76.0,0.5708198547363281
3171,8.1,154.0,247000.0,8.0,0.72,85.0,47.0,94.0,0.9957271218299867
3172,25.9,141.0,256000.0,1.0,0.85,490.0,10.0,25.0,0.732618510723114
3173,25.6,8.0,158000.0,7.0,0.31,499.0,29.0,11.0,0.46599373221397394
3174,16.5,189.0,44000.0,6.0,0.25,430.0,15.6,50.0,0.5966699123382568
3175,18.7,41.0,254000.0,10.0,0.21,110.0,41.1,17.0,0.47137525677680964
3176,29.4,47.0,132000.0,4.0,0.27,351.0,9.6,77.0,0.9617957472801208
3177,11.0,79.0,40000.0,16.0,0.08,429.0,9.0,36.0,0.5656116008758545
3178,6.7,136.0,154000.0,10.0,0.18,91.0,27.9,14.0,0.6278645992279053
3179,28.5,47.0,88000.0,3.0,0.44,8.0,13.9,14.0,0.5327631235122681
3180,23.5,50.0,115000.0,17.0,0.38,311.0,15.5,5.0,0.3889426290988922
3181,26.3,169.0,276000.0,11.0,0.47,201.0,27.3,12.0,0.41881799697875977
3182,24.4,68.0,198000.0,17.0,0.83,201.0,12.0,10.0,0.5779617428779602
3183,12.9,118.0,36000.0,5.0,0.94,150.0,13.5,50.0,0.5544580817222595
3184,29.0,30.0,281000.0,11.0,0.64,334.0,36.8,97.0,0.677844226360321
3185,12.0,173.0,45000.0,13.0,0.51,105.0,14.7,37.0,0.5344292521476746
3186,13.4,113.0,287000.0,13.0,0.26,166.0,4.3,2.0,0.4435223042964935
3187,22.1,197.0,104000.0,8.0,0.84,67.0,15.0,2.0,0.4429852962493897
3188,15.4,71.0,88000.0,2.0,0.05,26.0,34.5,6.0,0.7206761240959167
3189,19.5,188.0,283000.0,4.0,0.33,96.0,26.0,7.0,0.43213555216789246
3190,22.9,157.0,153000.0,19.0,0.17,396.0,34.5,8.0,0.3749538958072662
3191,3.7,132.0,261000.0,20.0,0.16,56.0,30.2,4.0,0.5779321789741516
3192,17.6,113.0,229000.0,8.0,0.78,3.0,23.9,4.0,0.4112494587898254
3193,3.1,42.0,148000.0,14.0,0.84,302.0,24.0,6.0,0.5328376889228821
3194,19.2,55.0,54000.0,20.0,0.82,150.0,1.2,30.0,0.7884743809700012
3195,17.2,143.0,80000.0,7.0,0.64,275.0,7.3,4.0,0.4281994700431824
3196,4.0,160.0,104000.0,20.0,0.44,84.0,21.9,2.0,0.4466359317302704
3197,26.1,194.0,256000.0,10.0,0.71,276.0,27.9,32.0,0.828178346157074
3198,9.1,113.0,93000.0,15.0,0.85,209.0,18.9,54.0,0.566917896270752
3199,29.6,74.0,114000.0,13.0,0.28,72.0,33.7,19.0,0.455658495426178
3200,20.1,30.0,132000.0,16.0,0.36,71.0,33.4,8.0,0.40690475702285767
3201,5.0,111.0,164000.0,2.0,0.75,308.0,46.6,56.0,0.9997249245643615
3202,15.7,132.0,116000.0,20.0,0.5,83.0,45.9,32.0,0.756935179233551
3203,10.6,8.0,169000.0,10.0,0.53,423.0,6.6,56.0,0.590953528881073
3204,16.7,152.0,267000.0,14.0,0.69,72.0,7.7,27.0,0.584863007068634
3205,15.3,171.0,237000.0,3.0,0.67,233.0,40.5,24.0,0.7417017221450806
3206,12.6,176.0,11000.0,16.0,0.61,239.0,12.4,30.0,0.5147064924240112
3207,24.7,105.0,247000.0,3.0,0.92,94.0,32.0,5.0,0.419910192489624
3208,26.9,167.0,236000.0,20.0,0.71,149.0,21.5,12.0,0.36900144815444946
3209,25.5,101.0,247000.0,12.0,0.7,82.0,21.5,14.0,0.6883887648582458
3210,15.4,143.0,19000.0,11.0,0.32,448.0,28.5,20.0,0.4820078909397126
3211,8.4,7.0,198000.0,11.0,0.95,266.0,33.5,16.0,0.6211530566215515
3212,6.7,72.0,103000.0,4.0,0.68,270.0,40.8,4.0,0.5513083934783936
3213,28.7,22.0,189000.0,16.0,0.15,99.0,44.0,84.0,0.6663809418678284
3214,8.8,82.0,244000.0,4.0,0.67,422.0,28.4,9.0,0.7040365934371948
3215,21.4,11.0,52000.0,9.0,0.78,272.0,6.2,84.0,0.5776559710502625
3216,21.5,9.0,132000.0,10.0,0.61,58.0,36.1,23.0,0.7300394773483276
3217,16.6,152.0,276000.0,18.0,0.5,248.0,22.7,3.0,0.4180341362953186
3218,9.6,73.0,148000.0,8.0,0.49,219.0,4.6,28.0,0.5715033411979675
3219,6.5,176.0,283000.0,13.0,0.6,138.0,25.0,4.0,0.4479505121707916
3220,17.0,21.0,103000.0,6.0,0.67,216.0,47.7,22.0,0.4688568115234375
3221,25.1,169.0,98000.0,18.0,0.18,436.0,22.2,38.0,0.5603450536727905
3222,16.0,166.0,256000.0,14.0,0.76,342.0,35.7,15.0,0.7245731353759765
3223,26.8,43.0,196000.0,14.0,0.71,359.0,39.4,23.0,0.7511759400367737
3224,22.4,101.0,183000.0,18.0,0.18,123.0,37.7,34.0,0.5156151056289673
3225,19.4,173.0,8000.0,4.0,0.43,467.0,14.7,49.0,0.676060676574707
3226,26.4,117.0,81000.0,2.0,0.59,18.0,15.5,13.0,0.9015379548072815
3227,21.6,46.0,132000.0,10.0,0.99,75.0,41.1,24.0,0.9003045558929443
3228,21.9,159.0,104000.0,17.0,0.5,90.0,11.7,7.0,0.4091059863567352
3229,17.6,45.0,122000.0,15.0,0.69,430.0,43.8,80.0,0.5823100209236145
3230,24.6,158.0,26000.0,8.0,0.62,457.0,13.6,28.0,0.5186907052993774
3231,21.5,137.0,80000.0,7.0,0.82,273.0,20.4,14.0,0.47541666030883784
3232,15.2,37.0,50000.0,12.0,0.96,200.0,16.8,10.0,0.48006924986839294
3233,10.2,184.0,209000.0,9.0,0.9,94.0,21.9,52.0,0.6640915274620056
3234,12.4,94.0,55000.0,14.0,0.39,440.0,15.8,22.0,0.5129632949829102
3235,29.9,92.0,79000.0,7.0,0.51,251.0,22.6,31.0,0.4649037420749664
3236,22.4,56.0,216000.0,12.0,0.95,212.0,44.0,74.0,0.9819988012313842
3237,1.0,179.0,211000.0,8.0,0.02,313.0,36.3,15.0,1.0628461837768555
3238,3.8,196.0,15000.0,11.0,0.07,400.0,36.5,25.0,0.6635926961898804
3239,21.4,119.0,158000.0,17.0,0.82,311.0,5.5,14.0,0.49173054099082947
3240,22.2,115.0,231000.0,4.0,0.44,145.0,20.8,1.0,0.43457749485969543
3241,21.0,34.0,143000.0,13.0,0.09,325.0,31.8,85.0,0.49545902013778687
3242,7.1,188.0,104000.0,9.0,0.93,68.0,30.2,2.0,0.44608086347579956
3243,9.1,87.0,39000.0,20.0,0.46,362.0,4.5,8.0,0.4523706436157226
3244,4.8,140.0,103000.0,18.0,0.12,291.0,30.4,13.0,0.5839962363243103
3245,20.5,30.0,254000.0,12.0,0.57,387.0,36.5,36.0,0.7908869981765746
3246,28.0,32.0,213000.0,18.0,0.75,87.0,28.7,77.0,0.5838815569877625
3247,26.4,119.0,119000.0,10.0,0.97,147.0,33.5,71.0,0.6115937829017639
3248,25.4,144.0,203000.0,3.0,0.48,165.0,44.7,18.0,0.524808406829834
3249,22.4,171.0,107000.0,10.0,0.09,443.0,37.9,31.0,0.45848956704139704
3250,2.7,150.0,103000.0,17.0,0.9,29.0,21.2,28.0,0.5863206386566162
3251,21.7,85.0,103000.0,8.0,0.71,296.0,7.9,18.0,0.4661913216114044
3252,3.2,199.0,101000.0,6.0,0.62,330.0,15.0,80.0,0.7807269096374512
3253,21.8,90.0,263000.0,8.0,0.73,146.0,19.7,93.0,0.8358821272850037
3254,18.0,95.0,153000.0,12.0,0.87,436.0,29.9,16.0,0.752685010433197
3255,5.5,155.0,158000.0,20.0,0.28,341.0,28.9,4.0,0.5037325620651245
3256,27.4,168.0,267000.0,5.0,0.41,53.0,10.1,7.0,0.4603443443775177
3257,11.8,34.0,180000.0,14.0,0.48,448.0,9.1,97.0,0.6318547129631042
3258,15.2,84.0,154000.0,14.0,0.59,121.0,36.8,12.0,0.596102237701416
3259,16.0,99.0,299000.0,13.0,0.8,164.0,46.8,43.0,0.48726534843444824
3260,3.7,6.0,38000.0,5.0,0.12,463.0,24.4,98.0,0.8235333561897277
3261,16.0,90.0,275000.0,4.0,0.86,190.0,36.3,27.0,0.7618186473846436
3262,19.6,127.0,271000.0,16.0,0.82,115.0,28.1,81.0,0.9656387567520142
3263,25.4,151.0,103000.0,7.0,0.17,249.0,35.8,43.0,0.5385231375694275
3264,26.4,100.0,140000.0,5.0,0.62,268.0,29.9,4.0,0.411970853805542
3265,11.1,10.0,254000.0,15.0,0.5,402.0,32.3,47.0,0.7287822365760803
3266,5.2,147.0,185000.0,11.0,0.66,460.0,17.2,73.0,0.7318045496940613
3267,12.1,125.0,82000.0,17.0,0.75,368.0,34.0,67.0,0.5697903633117676
3268,16.3,121.0,256000.0,3.0,0.34,495.0,18.0,13.0,0.5141736268997192
3269,3.0,20.0,103000.0,20.0,0.9,201.0,25.0,29.0,0.5578908920288086
3270,22.0,84.0,148000.0,5.0,0.06,296.0,38.2,23.0,0.47642132639884943
3271,12.0,165.0,107000.0,16.0,0.6,224.0,19.0,10.0,0.5073296427726746
3272,25.3,18.0,272000.0,8.0,0.93,47.0,38.7,54.0,0.979358434677124
3273,24.4,112.0,97000.0,4.0,0.92,67.0,28.3,46.0,0.9219361543655397
3274,3.8,18.0,167000.0,18.0,0.89,306.0,25.8,39.0,0.6939156651496887
3275,18.3,6.0,148000.0,8.0,0.07,264.0,25.7,3.0,0.46270456910133356
3276,30.0,48.0,299000.0,14.0,0.78,179.0,23.8,54.0,0.5894467234611511
3277,15.5,73.0,56000.0,9.0,0.91,431.0,14.1,32.0,0.544262707233429
3278,28.0,57.0,127000.0,6.0,0.43,304.0,11.8,19.0,0.531228244304657
3279,18.4,44.0,280000.0,4.0,0.55,206.0,18.9,17.0,0.6856462359428406
3280,12.7,184.0,20000.0,13.0,0.78,475.0,28.4,8.0,0.4634260833263397
3281,19.1,77.0,271000.0,3.0,0.08,103.0,17.5,46.0,0.526419460773468
3282,10.3,30.0,5000.0,13.0,0.77,201.0,37.3,62.0,0.7161667346954346
3283,1.4,75.0,88000.0,13.0,0.33,15.0,14.5,13.0,0.6204652190208435
3284,26.0,191.0,283000.0,14.0,0.88,112.0,7.0,18.0,0.5515025854110718
3285,5.7,105.0,240000.0,19.0,0.33,6.0,12.6,82.0,0.6611167192459106
3286,11.0,74.0,154000.0,16.0,0.08,123.0,11.9,26.0,0.5765677094459534
3287,28.5,116.0,144000.0,9.0,0.57,62.0,12.1,3.0,0.4162137806415558
3288,9.2,153.0,47000.0,10.0,0.31,243.0,32.2,22.0,0.5136821866035461
3289,26.0,111.0,3000.0,4.0,0.5,463.0,41.4,32.0,0.7637598514556885
3290,13.1,144.0,282000.0,8.0,0.48,375.0,36.0,18.0,0.6593897938728333
3291,14.6,29.0,129000.0,11.0,0.29,346.0,29.8,13.0,0.46217238903045654
3292,17.4,186.0,25000.0,2.0,0.71,344.0,45.4,2.0,0.4966515004634858
3293,11.1,115.0,287000.0,18.0,0.26,168.0,8.1,81.0,0.7114459276199341
3294,23.2,48.0,239000.0,8.0,0.35,355.0,37.4,30.0,0.6584360003471375
3295,22.6,72.0,127000.0,5.0,0.82,307.0,44.7,32.0,0.4826604127883911
3296,24.8,109.0,203000.0,4.0,0.43,97.0,13.2,3.0,0.43559008836746216
3297,19.4,48.0,246000.0,3.0,0.8,107.0,23.1,8.0,0.40064719319343567
3298,1.1,83.0,39000.0,6.0,0.55,373.0,43.9,4.0,0.5697252154350281
3299,13.3,131.0,256000.0,18.0,0.12,301.0,7.8,20.0,0.48140418529510504
3300,16.9,143.0,103000.0,17.0,0.34,84.0,32.2,24.0,0.4618609845638275
3301,12.8,138.0,16000.0,12.0,0.55,426.0,35.9,15.0,0.47278693318367004
3302,23.2,157.0,153000.0,19.0,0.85,376.0,2.8,32.0,0.5997637510299683
3303,26.9,121.0,103000.0,20.0,0.22,243.0,18.9,26.0,0.5320567488670349
3304,26.6,199.0,77000.0,5.0,0.15,94.0,4.0,23.0,0.5267443656921387
3305,16.5,168.0,276000.0,12.0,0.87,202.0,20.1,21.0,0.5863466858863831
3306,29.9,145.0,103000.0,2.0,0.27,27.0,36.9,36.0,0.9296568632125853
3307,16.4,168.0,266000.0,14.0,0.11,103.0,45.9,17.0,0.4735631644725799
3308,25.3,133.0,51000.0,2.0,0.57,254.0,15.5,17.0,0.917522370815277
3309,24.5,153.0,107000.0,2.0,0.67,429.0,46.2,13.0,0.8534607291221619
3310,25.1,134.0,114000.0,20.0,0.64,49.0,16.4,31.0,0.8225355148315431
3311,22.7,147.0,153000.0,9.0,0.5,456.0,22.0,35.0,0.455666720867157
3312,18.5,148.0,236000.0,11.0,0.93,151.0,15.0,3.0,0.4148107171058655
3313,6.4,91.0,295000.0,18.0,0.94,78.0,25.5,16.0,0.652557909488678
3314,24.8,27.0,132000.0,3.0,0.86,80.0,5.9,13.0,0.7395463585853577
3315,26.2,103.0,30000.0,15.0,0.61,78.0,6.0,43.0,0.4978383183479309
3316,26.6,48.0,208000.0,18.0,0.83,330.0,10.3,31.0,0.6420831680297852
3317,18.4,100.0,186000.0,7.0,0.04,215.0,28.5,30.0,0.49947804212570185
3318,10.3,11.0,57000.0,14.0,0.97,265.0,13.2,13.0,0.7282805442810059
3319,7.1,182.0,20000.0,9.0,0.55,452.0,18.1,22.0,0.4856787323951721
3320,24.7,45.0,14000.0,5.0,0.44,386.0,38.8,4.0,0.4491373598575592
3321,18.3,135.0,275000.0,2.0,0.16,192.0,15.9,4.0,0.5063346028327942
3322,22.8,74.0,214000.0,12.0,0.88,174.0,19.6,44.0,0.5133535861968994
3323,20.4,153.0,283000.0,10.0,0.36,115.0,19.9,7.0,0.4067232310771942
3324,24.0,130.0,80000.0,9.0,0.5,254.0,18.5,8.0,0.4301488697528839
3325,17.5,178.0,276000.0,13.0,0.5,186.0,4.6,31.0,0.554899275302887
3326,17.6,92.0,191000.0,17.0,0.43,422.0,12.0,37.0,0.5190796256065369
3327,12.0,17.0,200000.0,5.0,0.82,231.0,36.3,20.0,0.7095316052436829
3328,7.3,125.0,154000.0,7.0,0.53,111.0,16.2,16.0,0.5813749432563782
3329,24.0,60.0,241000.0,5.0,0.02,275.0,27.5,16.0,0.5499101281166077
3330,17.5,105.0,15000.0,6.0,0.28,77.0,27.6,63.0,0.6792230606079102
3331,29.6,116.0,112000.0,7.0,0.13,113.0,40.8,75.0,0.6464081406593323
3332,29.2,93.0,153000.0,14.0,0.69,389.0,26.3,2.0,0.40791988372802734
3333,17.1,142.0,19000.0,17.0,0.19,426.0,40.9,41.0,0.4876552224159241
3334,5.3,174.0,237000.0,7.0,0.81,242.0,32.6,18.0,0.6725041270256042
3335,26.4,23.0,50000.0,18.0,0.99,334.0,47.9,20.0,0.7870580554008485
3336,25.8,137.0,212000.0,19.0,0.81,437.0,31.1,14.0,0.44298049807548523
3337,29.6,184.0,248000.0,1.0,0.76,108.0,47.8,96.0,0.882203221321106
3338,22.3,132.0,42000.0,7.0,0.96,476.0,3.4,15.0,0.49451836943626404
3339,21.3,150.0,103000.0,9.0,0.46,42.0,20.2,10.0,0.4141608774662018
3340,2.4,121.0,221000.0,1.0,0.75,169.0,42.5,95.0,1.873384118080139
3341,7.3,163.0,70000.0,18.0,0.64,124.0,1.2,59.0,0.6266298294067383
3342,11.0,31.0,224000.0,17.0,0.9,434.0,5.2,42.0,0.5814417600631714
3343,6.5,124.0,253000.0,3.0,0.2,63.0,8.6,76.0,0.9411997199058534
3344,16.7,124.0,51000.0,12.0,0.71,266.0,1.5,36.0,0.6795079112052917
3345,9.2,60.0,263000.0,8.0,0.1,476.0,30.9,25.0,0.7609677910804749
3346,14.1,72.0,285000.0,14.0,0.16,330.0,10.1,61.0,0.6552690863609314
3347,23.1,76.0,18000.0,18.0,0.13,193.0,30.0,9.0,0.4346499741077423
3348,21.0,93.0,103000.0,11.0,0.41,359.0,30.7,15.0,0.4484078586101532
3349,25.6,125.0,272000.0,16.0,0.47,263.0,33.1,19.0,0.6586111783981323
3350,26.7,153.0,104000.0,2.0,0.77,83.0,33.5,9.0,0.8863366842269897
3351,21.9,93.0,245000.0,8.0,0.14,348.0,36.8,35.0,0.5211532711982727
3352,13.8,185.0,180000.0,15.0,0.78,225.0,11.5,39.0,0.6212126612663269
3353,22.4,61.0,206000.0,20.0,0.38,202.0,20.0,10.0,0.3487977981567383
3354,2.2,140.0,103000.0,15.0,0.18,63.0,27.1,25.0,0.7012708783149719
3355,29.6,59.0,88000.0,11.0,0.93,43.0,21.1,17.0,0.5303857922554016
3356,29.1,157.0,158000.0,16.0,0.34,345.0,14.2,20.0,0.5028218626976013
3357,8.8,43.0,88000.0,12.0,0.85,129.0,23.7,94.0,0.6769956350326538
3358,13.6,138.0,203000.0,16.0,0.66,136.0,41.5,14.0,0.6521392464637756
3359,2.8,179.0,174000.0,18.0,0.31,23.0,41.7,11.0,0.5837925672531128
3360,13.1,101.0,192000.0,9.0,0.1,161.0,39.7,10.0,0.5779376029968262
3361,1.5,13.0,106000.0,10.0,0.29,103.0,13.3,89.0,0.7742018699645996
3362,24.5,109.0,244000.0,3.0,0.41,337.0,44.0,38.0,0.534555196762085
3363,21.2,24.0,207000.0,18.0,0.71,2.0,39.4,3.0,0.34697225689888
3364,16.3,154.0,44000.0,3.0,0.65,321.0,43.5,35.0,0.752406358718872
3365,21.3,142.0,191000.0,12.0,0.37,167.0,27.1,78.0,0.8144702315330505
3366,3.3,38.0,193000.0,3.0,0.14,187.0,42.6,72.0,0.9837256073951721
